run,vision_angle,N,vision_range,Ek_w,Ok_w,Pk_w,Ak_w,Ik_w,speed_mean,speed_sd,gamma,max_density,crossing_mean,crossing_sd,max_peds,max_cars,spawn_rate_car,spawn_rate_pedes,wolf,sheep 
1426,156.62109375,14,3.58984375,1.4248046875,0.36015625000000007,0.63203125,0.66640625,0.32578125,0.13990234375,0.031044921875,0.9869140625,4.6474609375,0.51796875,0.2041015625,31,2,0.0361748046875,0.0299560546875,6.581400303705063,2.36256143555742
1427,156.62109375,8,5.57421875,1.4248046875,0.36015625000000007,0.63203125,0.66640625,0.32578125,0.13990234375,0.031044921875,0.9869140625,4.6474609375,0.51796875,0.2041015625,31,2,0.0361748046875,0.0299560546875,9.544637647595508,4.480625597480151
1428,156.62109375,8,3.58984375,1.0517578125,0.36015625000000007,0.63203125,0.66640625,0.32578125,0.13990234375,0.031044921875,0.9869140625,4.6474609375,0.51796875,0.2041015625,31,2,0.0361748046875,0.0299560546875,4.1181830507264205,7.927674815839763
1429,156.62109375,8,3.58984375,1.4248046875,0.42421875,0.63203125,0.66640625,0.32578125,0.13990234375,0.031044921875,0.9869140625,4.6474609375,0.51796875,0.2041015625,31,2,0.0361748046875,0.0299560546875,9.621475375314773,4.599597250855563
1430,156.62109375,8,3.58984375,1.4248046875,0.36015625000000007,0.52578125,0.66640625,0.32578125,0.13990234375,0.031044921875,0.9869140625,4.6474609375,0.51796875,0.2041015625,31,2,0.0361748046875,0.0299560546875,5.229716995267777,6.4132442448518026
1431,156.62109375,8,3.58984375,1.4248046875,0.36015625000000007,0.63203125,0.63671875,0.32578125,0.13990234375,0.031044921875,0.9869140625,4.6474609375,0.51796875,0.2041015625,31,2,0.0361748046875,0.0299560546875,9.161838250102193,6.245387635205789
1432,156.62109375,8,3.58984375,1.4248046875,0.36015625000000007,0.63203125,0.66640625,0.31953125000000004,0.13990234375,0.031044921875,0.9869140625,4.6474609375,0.51796875,0.2041015625,31,2,0.0361748046875,0.0299560546875,4.065137584535871,8.596803618299074
1433,156.62109375,8,3.58984375,1.4248046875,0.36015625000000007,0.63203125,0.66640625,0.32578125,0.10755859375,0.031044921875,0.9869140625,4.6474609375,0.51796875,0.2041015625,31,2,0.0361748046875,0.0299560546875,2.0312922796423374,2.4033858191816924
1434,156.62109375,8,3.58984375,1.4248046875,0.36015625000000007,0.63203125,0.66640625,0.32578125,0.13990234375,0.039443359375,0.9869140625,4.6474609375,0.51796875,0.2041015625,31,2,0.0361748046875,0.0299560546875,3.4110900918525147,3.02630804194973
1435,156.62109375,8,3.58984375,1.4248046875,0.36015625000000007,0.63203125,0.66640625,0.32578125,0.13990234375,0.031044921875,0.9419921875,4.6474609375,0.51796875,0.2041015625,31,2,0.0361748046875,0.0299560546875,5.823877641333512,8.087567583322258
1436,156.62109375,8,3.58984375,1.4248046875,0.36015625000000007,0.63203125,0.66640625,0.32578125,0.13990234375,0.031044921875,0.9869140625,5.1396484375,0.51796875,0.2041015625,31,2,0.0361748046875,0.0299560546875,7.295812433871531,9.094957941659503
1437,156.62109375,8,3.58984375,1.4248046875,0.36015625000000007,0.63203125,0.66640625,0.32578125,0.13990234375,0.031044921875,0.9869140625,4.6474609375,0.52890625,0.2041015625,31,2,0.0361748046875,0.0299560546875,3.7574339549975226,6.829955297203013
1438,156.62109375,8,3.58984375,1.4248046875,0.36015625000000007,0.63203125,0.66640625,0.32578125,0.13990234375,0.031044921875,0.9869140625,4.6474609375,0.51796875,0.0517578125,31,2,0.0361748046875,0.0299560546875,2.6738081234448288,2.462164176839451
1439,156.62109375,8,3.58984375,1.4248046875,0.36015625000000007,0.63203125,0.66640625,0.32578125,0.13990234375,0.031044921875,0.9869140625,4.6474609375,0.51796875,0.2041015625,10,2,0.0361748046875,0.0299560546875,3.4830711593210033,4.694845181608897
1440,156.62109375,8,3.58984375,1.4248046875,0.36015625000000007,0.63203125,0.66640625,0.32578125,0.13990234375,0.031044921875,0.9869140625,4.6474609375,0.51796875,0.2041015625,31,5,0.0361748046875,0.0299560546875,6.127754089397441,5.233719027664409
1441,156.62109375,8,3.58984375,1.4248046875,0.36015625000000007,0.63203125,0.66640625,0.32578125,0.13990234375,0.031044921875,0.9869140625,4.6474609375,0.51796875,0.2041015625,31,2,0.1193505859375,0.0299560546875,6.724376694572306,5.399919635708593
1442,156.62109375,8,3.58984375,1.4248046875,0.36015625000000007,0.63203125,0.66640625,0.32578125,0.13990234375,0.031044921875,0.9869140625,4.6474609375,0.51796875,0.2041015625,31,2,0.0361748046875,0.09447558593750001,9.291094247830486,7.366954531849896
1443,156.62109375,8,3.58984375,1.4248046875,0.36015625000000007,0.63203125,0.66640625,0.32578125,0.13990234375,0.031044921875,0.9869140625,4.6474609375,0.51796875,0.2041015625,31,2,0.0361748046875,0.0299560546875,5.191658999164769,5.712267143529504
1444,126.34765625,5,2.19921875,0.9580078125,0.59921875,0.30078125,0.86171875,0.74453125,0.10193359375000001,0.034130859375,0.9482421875,4.6708984375,0.45390625000000007,0.09550781250000001,43,6,0.1255693359375,0.0136318359375,5.690306809630574,2.010154989102902
1445,197.24609375,5,2.19921875,0.9580078125,0.59921875,0.30078125,0.86171875,0.74453125,0.10193359375000001,0.034130859375,0.9482421875,4.6708984375,0.45390625000000007,0.09550781250000001,43,6,0.1255693359375,0.0136318359375,4.9763024759072305,3.1681894615896677
1446,126.34765625,17,2.19921875,0.9580078125,0.59921875,0.30078125,0.86171875,0.74453125,0.10193359375000001,0.034130859375,0.9482421875,4.6708984375,0.45390625000000007,0.09550781250000001,43,6,0.1255693359375,0.0136318359375,5.351064680936779,6.38973964934391
1447,126.34765625,5,2.21484375,0.9580078125,0.59921875,0.30078125,0.86171875,0.74453125,0.10193359375000001,0.034130859375,0.9482421875,4.6708984375,0.45390625000000007,0.09550781250000001,43,6,0.1255693359375,0.0136318359375,2.8736121208065217,9.64532541364146
1448,126.34765625,5,2.19921875,1.3310546875,0.59921875,0.30078125,0.86171875,0.74453125,0.10193359375000001,0.034130859375,0.9482421875,4.6708984375,0.45390625000000007,0.09550781250000001,43,6,0.1255693359375,0.0136318359375,8.76969660723336,6.237085026094382
1449,126.34765625,5,2.19921875,0.9580078125,0.38515625,0.30078125,0.86171875,0.74453125,0.10193359375000001,0.034130859375,0.9482421875,4.6708984375,0.45390625000000007,0.09550781250000001,43,6,0.1255693359375,0.0136318359375,5.837871145385303,9.976193716201983
1450,126.34765625,5,2.19921875,0.9580078125,0.59921875,0.80703125,0.86171875,0.74453125,0.10193359375000001,0.034130859375,0.9482421875,4.6708984375,0.45390625000000007,0.09550781250000001,43,6,0.1255693359375,0.0136318359375,9.878362873584447,5.025233228941206
1451,126.34765625,5,2.19921875,0.9580078125,0.59921875,0.30078125,0.44140625,0.74453125,0.10193359375000001,0.034130859375,0.9482421875,4.6708984375,0.45390625000000007,0.09550781250000001,43,6,0.1255693359375,0.0136318359375,9.575328333092532,3.256472312813508
1452,126.34765625,5,2.19921875,0.9580078125,0.59921875,0.30078125,0.86171875,0.7507812500000001,0.10193359375000001,0.034130859375,0.9482421875,4.6708984375,0.45390625000000007,0.09550781250000001,43,6,0.1255693359375,0.0136318359375,8.165378131471765,3.0362087514139713
1453,126.34765625,5,2.19921875,0.9580078125,0.59921875,0.30078125,0.86171875,0.74453125,0.14177734375,0.034130859375,0.9482421875,4.6708984375,0.45390625000000007,0.09550781250000001,43,6,0.1255693359375,0.0136318359375,7.0495193150083,3.9145254766282136
1454,126.34765625,5,2.19921875,0.9580078125,0.59921875,0.30078125,0.86171875,0.74453125,0.10193359375000001,0.030732421875,0.9482421875,4.6708984375,0.45390625000000007,0.09550781250000001,43,6,0.1255693359375,0.0136318359375,8.6111112954828,3.9102888744719237
1455,126.34765625,5,2.19921875,0.9580078125,0.59921875,0.30078125,0.86171875,0.74453125,0.10193359375000001,0.034130859375,0.9056640625,4.6708984375,0.45390625000000007,0.09550781250000001,43,6,0.1255693359375,0.0136318359375,4.653117902063129,7.805494982312091
1456,126.34765625,5,2.19921875,0.9580078125,0.59921875,0.30078125,0.86171875,0.74453125,0.10193359375000001,0.034130859375,0.9482421875,6.9912109375,0.45390625000000007,0.09550781250000001,43,6,0.1255693359375,0.0136318359375,2.8959101986205917,3.118838496602444
1457,126.34765625,5,2.19921875,0.9580078125,0.59921875,0.30078125,0.86171875,0.74453125,0.10193359375000001,0.034130859375,0.9482421875,4.6708984375,0.29296875,0.09550781250000001,43,6,0.1255693359375,0.0136318359375,7.991258113226004,5.725736543208479
1458,126.34765625,5,2.19921875,0.9580078125,0.59921875,0.30078125,0.86171875,0.74453125,0.10193359375000001,0.034130859375,0.9482421875,4.6708984375,0.45390625000000007,0.1853515625,43,6,0.1255693359375,0.0136318359375,9.204281094260331,5.1785462430412235
1459,126.34765625,5,2.19921875,0.9580078125,0.59921875,0.30078125,0.86171875,0.74453125,0.10193359375000001,0.034130859375,0.9482421875,4.6708984375,0.45390625000000007,0.09550781250000001,23,6,0.1255693359375,0.0136318359375,6.6765937467313154,8.839508976824014
1460,126.34765625,5,2.19921875,0.9580078125,0.59921875,0.30078125,0.86171875,0.74453125,0.10193359375000001,0.034130859375,0.9482421875,4.6708984375,0.45390625000000007,0.09550781250000001,43,6,0.1255693359375,0.0136318359375,2.8512199328220342,8.22106515611004
1461,126.34765625,5,2.19921875,0.9580078125,0.59921875,0.30078125,0.86171875,0.74453125,0.10193359375000001,0.034130859375,0.9482421875,4.6708984375,0.45390625000000007,0.09550781250000001,43,6,0.0299560546875,0.0136318359375,8.525743635026846,3.2086909567932365
1462,126.34765625,5,2.19921875,0.9580078125,0.59921875,0.30078125,0.86171875,0.74453125,0.10193359375000001,0.034130859375,0.9482421875,4.6708984375,0.45390625000000007,0.09550781250000001,43,6,0.1255693359375,0.0610498046875,8.604384096250286,3.156867089250845
1463,126.34765625,17,2.21484375,1.3310546875,0.38515625,0.80703125,0.44140625,0.7507812500000001,0.14177734375,0.030732421875,0.9056640625,6.9912109375,0.29296875,0.1853515625,23,6,0.0299560546875,0.0610498046875,5.8600202393233305,3.1832294305143813
1464,197.24609375,5,2.21484375,1.3310546875,0.38515625,0.80703125,0.44140625,0.7507812500000001,0.14177734375,0.030732421875,0.9056640625,6.9912109375,0.29296875,0.1853515625,23,6,0.0299560546875,0.0610498046875,6.753538421866367,7.591598243020394
1465,197.24609375,17,2.19921875,1.3310546875,0.38515625,0.80703125,0.44140625,0.7507812500000001,0.14177734375,0.030732421875,0.9056640625,6.9912109375,0.29296875,0.1853515625,23,6,0.0299560546875,0.0610498046875,9.13923703822964,2.419672526403944
1466,197.24609375,17,2.21484375,0.9580078125,0.38515625,0.80703125,0.44140625,0.7507812500000001,0.14177734375,0.030732421875,0.9056640625,6.9912109375,0.29296875,0.1853515625,23,6,0.0299560546875,0.0610498046875,5.782812359858547,5.763648938679841
1467,197.24609375,17,2.21484375,1.3310546875,0.59921875,0.80703125,0.44140625,0.7507812500000001,0.14177734375,0.030732421875,0.9056640625,6.9912109375,0.29296875,0.1853515625,23,6,0.0299560546875,0.0610498046875,7.66511834613641,3.702164310127123
1468,197.24609375,17,2.21484375,1.3310546875,0.38515625,0.30078125,0.44140625,0.7507812500000001,0.14177734375,0.030732421875,0.9056640625,6.9912109375,0.29296875,0.1853515625,23,6,0.0299560546875,0.0610498046875,7.21722542439045,4.361943997685741
1469,197.24609375,17,2.21484375,1.3310546875,0.38515625,0.80703125,0.86171875,0.7507812500000001,0.14177734375,0.030732421875,0.9056640625,6.9912109375,0.29296875,0.1853515625,23,6,0.0299560546875,0.0610498046875,6.840750771076305,9.913798968199476
1470,197.24609375,17,2.21484375,1.3310546875,0.38515625,0.80703125,0.44140625,0.74453125,0.14177734375,0.030732421875,0.9056640625,6.9912109375,0.29296875,0.1853515625,23,6,0.0299560546875,0.0610498046875,3.2412893714031803,7.142890839595341
1471,197.24609375,17,2.21484375,1.3310546875,0.38515625,0.80703125,0.44140625,0.7507812500000001,0.10193359375000001,0.030732421875,0.9056640625,6.9912109375,0.29296875,0.1853515625,23,6,0.0299560546875,0.0610498046875,8.08191401553376,8.039131811739853
1472,197.24609375,17,2.21484375,1.3310546875,0.38515625,0.80703125,0.44140625,0.7507812500000001,0.14177734375,0.034130859375,0.9056640625,6.9912109375,0.29296875,0.1853515625,23,6,0.0299560546875,0.0610498046875,8.827760251242891,7.432987847718298
1473,197.24609375,17,2.21484375,1.3310546875,0.38515625,0.80703125,0.44140625,0.7507812500000001,0.14177734375,0.030732421875,0.9482421875,6.9912109375,0.29296875,0.1853515625,23,6,0.0299560546875,0.0610498046875,4.881992415921501,7.08965895763405
1474,197.24609375,17,2.21484375,1.3310546875,0.38515625,0.80703125,0.44140625,0.7507812500000001,0.14177734375,0.030732421875,0.9056640625,4.6708984375,0.29296875,0.1853515625,23,6,0.0299560546875,0.0610498046875,8.283453237879716,6.6856816190931765
1475,197.24609375,17,2.21484375,1.3310546875,0.38515625,0.80703125,0.44140625,0.7507812500000001,0.14177734375,0.030732421875,0.9056640625,6.9912109375,0.45390625000000007,0.1853515625,23,6,0.0299560546875,0.0610498046875,8.34496315133678,6.199296037610389
1476,197.24609375,17,2.21484375,1.3310546875,0.38515625,0.80703125,0.44140625,0.7507812500000001,0.14177734375,0.030732421875,0.9056640625,6.9912109375,0.29296875,0.09550781250000001,23,6,0.0299560546875,0.0610498046875,6.313107421319182,6.342718008077701
1477,197.24609375,17,2.21484375,1.3310546875,0.38515625,0.80703125,0.44140625,0.7507812500000001,0.14177734375,0.030732421875,0.9056640625,6.9912109375,0.29296875,0.1853515625,43,6,0.0299560546875,0.0610498046875,7.372965330161661,8.574922874028482
1478,197.24609375,17,2.21484375,1.3310546875,0.38515625,0.80703125,0.44140625,0.7507812500000001,0.14177734375,0.030732421875,0.9056640625,6.9912109375,0.29296875,0.1853515625,23,6,0.0299560546875,0.0610498046875,4.621340454166219,4.64228134968214
1479,197.24609375,17,2.21484375,1.3310546875,0.38515625,0.80703125,0.44140625,0.7507812500000001,0.14177734375,0.030732421875,0.9056640625,6.9912109375,0.29296875,0.1853515625,23,6,0.1255693359375,0.0610498046875,6.395536867994135,7.231490847884284
1480,197.24609375,17,2.21484375,1.3310546875,0.38515625,0.80703125,0.44140625,0.7507812500000001,0.14177734375,0.030732421875,0.9056640625,6.9912109375,0.29296875,0.1853515625,23,6,0.0299560546875,0.0136318359375,6.374880971845648,5.055698505896501
1481,197.24609375,17,2.21484375,1.3310546875,0.38515625,0.80703125,0.44140625,0.7507812500000001,0.14177734375,0.030732421875,0.9056640625,6.9912109375,0.29296875,0.1853515625,23,6,0.0299560546875,0.0610498046875,7.146874500551879,4.95625136642548
1482,176.34765625,14,4.19921875,1.4580078125,0.19921875,0.70078125,0.46171875000000007,0.34453125,0.13193359375,0.039130859375,0.8482421875,6.1708984375,0.85390625,0.1955078125,18,2,0.026069335937500004,0.11313183593750001,8.380176270801075,8.321616421659881
1483,147.24609375,14,4.19921875,1.4580078125,0.19921875,0.70078125,0.46171875000000007,0.34453125,0.13193359375,0.039130859375,0.8482421875,6.1708984375,0.85390625,0.1955078125,18,2,0.026069335937500004,0.11313183593750001,8.098405343299842,5.675062567076206
1484,176.34765625,8,4.19921875,1.4580078125,0.19921875,0.70078125,0.46171875000000007,0.34453125,0.13193359375,0.039130859375,0.8482421875,6.1708984375,0.85390625,0.1955078125,18,2,0.026069335937500004,0.11313183593750001,2.8013811902368237,8.954836458127104
1485,176.34765625,14,4.21484375,1.4580078125,0.19921875,0.70078125,0.46171875000000007,0.34453125,0.13193359375,0.039130859375,0.8482421875,6.1708984375,0.85390625,0.1955078125,18,2,0.026069335937500004,0.11313183593750001,9.159923151858653,9.564416675376094
1486,176.34765625,14,4.19921875,0.8310546875,0.19921875,0.70078125,0.46171875000000007,0.34453125,0.13193359375,0.039130859375,0.8482421875,6.1708984375,0.85390625,0.1955078125,18,2,0.026069335937500004,0.11313183593750001,6.0983200614049435,6.565707340290516
1487,176.34765625,14,4.19921875,1.4580078125,0.78515625,0.70078125,0.46171875000000007,0.34453125,0.13193359375,0.039130859375,0.8482421875,6.1708984375,0.85390625,0.1955078125,18,2,0.026069335937500004,0.11313183593750001,8.389479156927518,8.1648625485617
1488,176.34765625,14,4.19921875,1.4580078125,0.19921875,0.40703125000000007,0.46171875000000007,0.34453125,0.13193359375,0.039130859375,0.8482421875,6.1708984375,0.85390625,0.1955078125,18,2,0.026069335937500004,0.11313183593750001,6.411632972120907,3.626764423382842
1489,176.34765625,14,4.19921875,1.4580078125,0.19921875,0.70078125,0.84140625,0.34453125,0.13193359375,0.039130859375,0.8482421875,6.1708984375,0.85390625,0.1955078125,18,2,0.026069335937500004,0.11313183593750001,9.602983088823027,5.00439629446995
1490,176.34765625,14,4.19921875,1.4580078125,0.19921875,0.70078125,0.46171875000000007,0.35078125000000004,0.13193359375,0.039130859375,0.8482421875,6.1708984375,0.85390625,0.1955078125,18,2,0.026069335937500004,0.11313183593750001,8.211078545601412,4.7696382595659035
1491,176.34765625,14,4.19921875,1.4580078125,0.19921875,0.70078125,0.46171875000000007,0.34453125,0.11177734375000001,0.039130859375,0.8482421875,6.1708984375,0.85390625,0.1955078125,18,2,0.026069335937500004,0.11313183593750001,8.102749708853214,4.054745172631975
1492,176.34765625,14,4.19921875,1.4580078125,0.19921875,0.70078125,0.46171875000000007,0.34453125,0.13193359375,0.035732421875,0.8482421875,6.1708984375,0.85390625,0.1955078125,18,2,0.026069335937500004,0.11313183593750001,3.7766525815074425,6.778019541683652
1493,176.34765625,14,4.19921875,1.4580078125,0.19921875,0.70078125,0.46171875000000007,0.34453125,0.13193359375,0.039130859375,0.8056640625,6.1708984375,0.85390625,0.1955078125,18,2,0.026069335937500004,0.11313183593750001,6.020213047665345,2.7767226828866987
1494,176.34765625,14,4.19921875,1.4580078125,0.19921875,0.70078125,0.46171875000000007,0.34453125,0.13193359375,0.039130859375,0.8482421875,5.4912109375,0.85390625,0.1955078125,18,2,0.026069335937500004,0.11313183593750001,8.886668512926146,8.878275833987015
1495,176.34765625,14,4.19921875,1.4580078125,0.19921875,0.70078125,0.46171875000000007,0.34453125,0.13193359375,0.039130859375,0.8482421875,6.1708984375,0.69296875,0.1955078125,18,2,0.026069335937500004,0.11313183593750001,5.544945267163401,9.424965581966886
1496,176.34765625,14,4.19921875,1.4580078125,0.19921875,0.70078125,0.46171875000000007,0.34453125,0.13193359375,0.039130859375,0.8482421875,6.1708984375,0.85390625,0.0853515625,18,2,0.026069335937500004,0.11313183593750001,5.519152832970176,3.73121489659706
1497,176.34765625,14,4.19921875,1.4580078125,0.19921875,0.70078125,0.46171875000000007,0.34453125,0.13193359375,0.039130859375,0.8482421875,6.1708984375,0.85390625,0.1955078125,48,2,0.026069335937500004,0.11313183593750001,9.336145408949209,7.12863305923542
1498,176.34765625,14,4.19921875,1.4580078125,0.19921875,0.70078125,0.46171875000000007,0.34453125,0.13193359375,0.039130859375,0.8482421875,6.1708984375,0.85390625,0.1955078125,18,1,0.026069335937500004,0.11313183593750001,6.754651751051027,3.9061126536434205
1499,176.34765625,14,4.19921875,1.4580078125,0.19921875,0.70078125,0.46171875000000007,0.34453125,0.13193359375,0.039130859375,0.8482421875,6.1708984375,0.85390625,0.1955078125,18,2,0.12945605468750002,0.11313183593750001,9.15379716607881,9.457987798657362
1500,176.34765625,14,4.19921875,1.4580078125,0.19921875,0.70078125,0.46171875000000007,0.34453125,0.13193359375,0.039130859375,0.8482421875,6.1708984375,0.85390625,0.1955078125,18,2,0.026069335937500004,0.16054980468750002,7.803288714635331,5.590690874618086
1501,176.34765625,8,4.21484375,0.8310546875,0.78515625,0.40703125000000007,0.84140625,0.35078125000000004,0.11177734375000001,0.035732421875,0.8056640625,5.4912109375,0.69296875,0.0853515625,48,1,0.12945605468750002,0.16054980468750002,2.480519520308893,3.937786082296868
1502,147.24609375,14,4.21484375,0.8310546875,0.78515625,0.40703125000000007,0.84140625,0.35078125000000004,0.11177734375000001,0.035732421875,0.8056640625,5.4912109375,0.69296875,0.0853515625,48,1,0.12945605468750002,0.16054980468750002,9.378449570108838,3.34353907804822
1503,147.24609375,8,4.19921875,0.8310546875,0.78515625,0.40703125000000007,0.84140625,0.35078125000000004,0.11177734375000001,0.035732421875,0.8056640625,5.4912109375,0.69296875,0.0853515625,48,1,0.12945605468750002,0.16054980468750002,2.556692110629296,4.219875720529368
1504,147.24609375,8,4.21484375,1.4580078125,0.78515625,0.40703125000000007,0.84140625,0.35078125000000004,0.11177734375000001,0.035732421875,0.8056640625,5.4912109375,0.69296875,0.0853515625,48,1,0.12945605468750002,0.16054980468750002,6.596516926304545,7.376423577937027
1505,147.24609375,8,4.21484375,0.8310546875,0.19921875,0.40703125000000007,0.84140625,0.35078125000000004,0.11177734375000001,0.035732421875,0.8056640625,5.4912109375,0.69296875,0.0853515625,48,1,0.12945605468750002,0.16054980468750002,5.047592050340333,9.101471867386696
1506,147.24609375,8,4.21484375,0.8310546875,0.78515625,0.70078125,0.84140625,0.35078125000000004,0.11177734375000001,0.035732421875,0.8056640625,5.4912109375,0.69296875,0.0853515625,48,1,0.12945605468750002,0.16054980468750002,8.499700121063839,5.659449527827034
1507,147.24609375,8,4.21484375,0.8310546875,0.78515625,0.40703125000000007,0.46171875000000007,0.35078125000000004,0.11177734375000001,0.035732421875,0.8056640625,5.4912109375,0.69296875,0.0853515625,48,1,0.12945605468750002,0.16054980468750002,7.164126733912363,5.6101385444711385
1508,147.24609375,8,4.21484375,0.8310546875,0.78515625,0.40703125000000007,0.84140625,0.34453125,0.11177734375000001,0.035732421875,0.8056640625,5.4912109375,0.69296875,0.0853515625,48,1,0.12945605468750002,0.16054980468750002,8.63275001860487,9.07096400644761
1509,147.24609375,8,4.21484375,0.8310546875,0.78515625,0.40703125000000007,0.84140625,0.35078125000000004,0.13193359375,0.035732421875,0.8056640625,5.4912109375,0.69296875,0.0853515625,48,1,0.12945605468750002,0.16054980468750002,3.317471884035734,5.602337977962061
1510,147.24609375,8,4.21484375,0.8310546875,0.78515625,0.40703125000000007,0.84140625,0.35078125000000004,0.11177734375000001,0.039130859375,0.8056640625,5.4912109375,0.69296875,0.0853515625,48,1,0.12945605468750002,0.16054980468750002,8.534906727581824,4.303414708844122
1511,147.24609375,8,4.21484375,0.8310546875,0.78515625,0.40703125000000007,0.84140625,0.35078125000000004,0.11177734375000001,0.035732421875,0.8482421875,5.4912109375,0.69296875,0.0853515625,48,1,0.12945605468750002,0.16054980468750002,9.626119952480888,6.669458259774991
1512,147.24609375,8,4.21484375,0.8310546875,0.78515625,0.40703125000000007,0.84140625,0.35078125000000004,0.11177734375000001,0.035732421875,0.8056640625,6.1708984375,0.69296875,0.0853515625,48,1,0.12945605468750002,0.16054980468750002,3.3848398942164835,5.037093025989778
1513,147.24609375,8,4.21484375,0.8310546875,0.78515625,0.40703125000000007,0.84140625,0.35078125000000004,0.11177734375000001,0.035732421875,0.8056640625,5.4912109375,0.85390625,0.0853515625,48,1,0.12945605468750002,0.16054980468750002,5.69516418280329,9.848011707412315
1514,147.24609375,8,4.21484375,0.8310546875,0.78515625,0.40703125000000007,0.84140625,0.35078125000000004,0.11177734375000001,0.035732421875,0.8056640625,5.4912109375,0.69296875,0.1955078125,48,1,0.12945605468750002,0.16054980468750002,5.223015870772574,2.932226853750695
1515,147.24609375,8,4.21484375,0.8310546875,0.78515625,0.40703125000000007,0.84140625,0.35078125000000004,0.11177734375000001,0.035732421875,0.8056640625,5.4912109375,0.69296875,0.0853515625,18,1,0.12945605468750002,0.16054980468750002,2.6768504597427603,2.019129980125574
1516,147.24609375,8,4.21484375,0.8310546875,0.78515625,0.40703125000000007,0.84140625,0.35078125000000004,0.11177734375000001,0.035732421875,0.8056640625,5.4912109375,0.69296875,0.0853515625,48,2,0.12945605468750002,0.16054980468750002,9.649444308421568,2.735053489157499
1517,147.24609375,8,4.21484375,0.8310546875,0.78515625,0.40703125000000007,0.84140625,0.35078125000000004,0.11177734375000001,0.035732421875,0.8056640625,5.4912109375,0.69296875,0.0853515625,48,1,0.026069335937500004,0.16054980468750002,9.511288343776545,3.647489685024211
1518,147.24609375,8,4.21484375,0.8310546875,0.78515625,0.40703125000000007,0.84140625,0.35078125000000004,0.11177734375000001,0.035732421875,0.8056640625,5.4912109375,0.69296875,0.0853515625,48,1,0.12945605468750002,0.11313183593750001,8.150726258210977,3.1267413423351815
1519,147.24609375,8,4.21484375,0.8310546875,0.78515625,0.40703125000000007,0.84140625,0.35078125000000004,0.11177734375000001,0.035732421875,0.8056640625,5.4912109375,0.69296875,0.0853515625,48,1,0.12945605468750002,0.16054980468750002,4.1109177120572955,3.462420357806942
1520,141.97265625,3,4.07421875,1.1767578125,0.32421875,0.82578125,0.13671875,0.81953125,0.13005859375,0.030693359375,0.8169921875,4.7646484375,0.22890625,0.1267578125,17,4,0.1442255859375,0.0696005859375,6.855744873579721,3.1859217328400664
1521,219.12109375,3,4.07421875,1.1767578125,0.32421875,0.82578125,0.13671875,0.81953125,0.13005859375,0.030693359375,0.8169921875,4.7646484375,0.22890625,0.1267578125,17,4,0.1442255859375,0.0696005859375,7.58614455599468,4.554728673515831
1522,141.97265625,15,4.07421875,1.1767578125,0.32421875,0.82578125,0.13671875,0.81953125,0.13005859375,0.030693359375,0.8169921875,4.7646484375,0.22890625,0.1267578125,17,4,0.1442255859375,0.0696005859375,8.817191964319328,3.286277317035956
1523,141.97265625,3,4.08984375,1.1767578125,0.32421875,0.82578125,0.13671875,0.81953125,0.13005859375,0.030693359375,0.8169921875,4.7646484375,0.22890625,0.1267578125,17,4,0.1442255859375,0.0696005859375,7.914223515152299,2.1048207954886298
1524,141.97265625,3,4.07421875,1.0498046875,0.32421875,0.82578125,0.13671875,0.81953125,0.13005859375,0.030693359375,0.8169921875,4.7646484375,0.22890625,0.1267578125,17,4,0.1442255859375,0.0696005859375,2.710563041265938,7.493740408326783
1525,141.97265625,3,4.07421875,1.1767578125,0.8601562500000001,0.82578125,0.13671875,0.81953125,0.13005859375,0.030693359375,0.8169921875,4.7646484375,0.22890625,0.1267578125,17,4,0.1442255859375,0.0696005859375,5.518567600560104,9.57006564264713
1526,141.97265625,3,4.07421875,1.1767578125,0.32421875,0.5320312500000001,0.13671875,0.81953125,0.13005859375,0.030693359375,0.8169921875,4.7646484375,0.22890625,0.1267578125,17,4,0.1442255859375,0.0696005859375,3.1672075063156244,9.575623994321582
1527,141.97265625,3,4.07421875,1.1767578125,0.32421875,0.82578125,0.56640625,0.81953125,0.13005859375,0.030693359375,0.8169921875,4.7646484375,0.22890625,0.1267578125,17,4,0.1442255859375,0.0696005859375,7.920593844797935,6.87291824766005
1528,141.97265625,3,4.07421875,1.1767578125,0.32421875,0.82578125,0.13671875,0.82578125,0.13005859375,0.030693359375,0.8169921875,4.7646484375,0.22890625,0.1267578125,17,4,0.1442255859375,0.0696005859375,9.595710913524888,8.482653651250294
1529,141.97265625,3,4.07421875,1.1767578125,0.32421875,0.82578125,0.13671875,0.81953125,0.10240234375,0.030693359375,0.8169921875,4.7646484375,0.22890625,0.1267578125,17,4,0.1442255859375,0.0696005859375,4.519785075203586,3.120264455007854
1530,141.97265625,3,4.07421875,1.1767578125,0.32421875,0.82578125,0.13671875,0.81953125,0.13005859375,0.039794921875,0.8169921875,4.7646484375,0.22890625,0.1267578125,17,4,0.1442255859375,0.0696005859375,6.311306501385488,9.579942493948536
1531,141.97265625,3,4.07421875,1.1767578125,0.32421875,0.82578125,0.13671875,0.81953125,0.13005859375,0.030693359375,0.8119140625000001,4.7646484375,0.22890625,0.1267578125,17,4,0.1442255859375,0.0696005859375,2.215705845647993,4.117330405112262
